"Ipswich, Suffolk, England",-27.62343,152.76067
Ireland,25.22138,55.15846
"Irthlingborough, Northamptonshire, England",52.32674,-0.61129
"Isigny-Sur-Mer, Calvados, France",49.31604,-1.10384
"Isle of Bute, Strathclyde, Scotland, United Kingdom",45.1834,-80.13297
"Isle of Skye, Inverness-Shire, Scotland",45.05009,-74.44926
"Islington, Middlesex, England",-32.91388,151.74739
"Jedburgh, Roxburgh, Scotland",-37.73779,140.84833
"Jedburgh, Roxburghshire, Scotland",-37.73779,140.84833
"Johnstown, Cambria, Pennsylvania, United States",-26.41611,152.1203
"Juniata, Adams County, Nebraska, United States of America",52.08339,-107.33458
"Keith, Banffshire, Scotland",-36.0991,140.35315
"Kelleys Cove, Yarmouth County, Nova Scotia, Canada",43.78625,-66.12388
"Kelso, Roxburghshire, Scotland",-41.10487,146.79289
"Kenmure, Kirkcudbrightshire, Scotland",-27.23675,150.42628
Kent,39.85716,20.02092
"Kent, England",39.85716,20.02092
"Kent, Kent, England, United Kingdom",39.85716,20.02092
"Kettering, Northamptonshire, England",-43.12623,147.24641
"Kiddington, Oxfordshire, England",51.90277,-1.39873
"Kidwelly, Camarthanshire Wales",51.73639,-4.30333
"Kilchurn Castle, Glenorchy, Scotland",56.4,-5.01667
"Kilchurn Castle, Locheil, Inverness-Shire, Scotland",56.4,-5.01667
"Kilchurn, Argyllshire, Scotland",-31.12474,27.91842
"Kilmarnock, Scotland",-36.81566,140.4596
"Kilnwick, Yorkshire, England",53.93256,-0.48095
"Kimcote, Leicestershire, England",52.47403,-1.14221
"King's Stanley, Gloucestershire, England",51.72647,-2.26188
"Kings Lynn, Norfolk, England",52.75178,0.4057
"Kings, British Colonial America, New York, United States",-29.88333,115.15
"Kingsbury, Warwickshire, England",-37.71406,145.03509
"Kingston Upon Thames, Surrey, England",51.41259,-0.2974
"Kingston, Ontario, Canada",-42.97638,147.30351
"Kington, Hereford, England",52.20408,-3.02553
"Kintail, Ross Cromarty, Scotland",-26.03386,152.77052
"Kintail, Ross, Ross and Cromarty, Scotland",-26.03386,152.77052
"Kintyre, Argyll and Bute, Scotland",-37.43423,140.26322
"Kintyre, Argyllshire, Scotland",-37.43423,140.26322
"Kintyre, Emmons, North Dakota, United States",-37.43423,140.26322
"Kirkoswald, Ayrshire",55.31667,-4.76667
"Kislingbury, Northamptonshire, England",52.22976,-0.97914
"Knaresborough, York, England",54.0091,-1.46851
"Lagrange, New York, United States",-18.68211,121.78465
"Lanarkshire, Scotland",55.58333,-3.83333
"Lanarkshire, Strathclyde, Scotland, United Kingdom",55.58333,-3.83333
"Lancashire, England",53.83333,-2.5
"Lancashire, Lancashire, England, United Kingdom",53.83333,-2.5
"Lancashire, United Kingdom",53.83333,-2.5
"Lancaster, Glengarry, Ontario, Canada",-36.31667,145.13333
"Langton, Berwickshire, Scotland",-34.65619,117.55995
"Lavenham, Essex, England, United Kingdom",49.79612,-98.72017
"Lavenham, Suffolk, England",49.79612,-98.72017
"Lavenham, Suffolk, England, United Kingdom",49.79612,-98.72017
"Leckhampton, Gloucestershire, England",-34.66482,138.86662
"Leckhampton, Gloucestershire, England, United Kingdom",-34.66482,138.86662
Leicestershire,52.66667,-1
"Leicestershire, England",52.66667,-1
"Leicestershire, Leicestershire, England, United Kingdom",52.66667,-1
Leiden,52.15833,4.49306
"Leire, Leicestershire, England",52.51002,-1.22725
"Lemgo, Nordrhein-Westfalen, Nordrhein-Westfalen), Deutschland",5.39062,10.46019
"Lessingham, Norfolk",52.79819,1.55023
"Lessingham, Norfolk, England",52.79819,1.55023
"Lilliesleaf, Roxburghshire, Scotland",55.51824,-2.73719
"Lincolnshire, England",53.16667,-0.26
"Lisgoold, Cork",51.97333,-8.21917
"Lismore, Argyllshire, Scotland",-37.9527,143.33783
"Little Saxham, Suffolk, England",52.24226,0.63444
"Little Saxham, Suffolk, England, United Kingdom",52.24226,0.63444
"Liverpool, Lancashire, England",-47.63333,-66.5
"Llanarth, Monmouthshire, Wales, United Kingdom",-33.39687,149.55105
"Llandovery, Carmarthenshire, Wales",51.99415,-3.79637
"Llanelly, Breconshire, Wales",-36.72806,143.83336
"Llanvihangel Gobion, Monmouthshire, Wales",51.78145,-2.94769
"Loch Eil, Lochaber, Inverness-Shire, Scotland",56.85,-5.23333
"Loch, Inverness-Shire, Scotland, United Kingdom",47.40583,9.85056
"Lochaber, Inverness-Shire, Scotland",-36.83333,140.51667
"Lochiel, Inverness-Shire, Scotland",-33.93333,138.16667
"Lochiel, Inverness-Shire, Scotland, United Kingdom",-33.93333,138.16667
"Lochiel, Scotland",-33.93333,138.16667
"Loddington, Northamptonshire, England",52.6,-0.83333
London,17.98333,-88.43333
"London, England",17.98333,-88.43333
"London, England, United Kingdom",17.98333,-88.43333
"London, London, England, United Kingdom",17.98333,-88.43333
"London, Middlesex, England",17.98333,-88.43333
"London, United Kingdom",17.98333,-88.43333
"Long Island City, Queens, New York, United States",40.74482,-73.94875
"Los Angeles, California, United States",-11.30298,-69.21958
"Lossit, Islay, Argyllshire, Scotland",61.51176,25.19788
"Lothersdale, Yorkshire",53.90795,-2.07828
"Lothersdale, Yorkshire, England",53.90795,-2.07828
"Loughborough, England, United Kingdom",44.43342,-76.5327
"Loughborough, Frontenac, Ontario, Canada",44.43342,-76.5327
"Louth, Lincolnshire, England",-30.53876,145.11605
"Lovat, Inverness, Scotland",-38.51667,143.55
"Lutterworth, Leicestershire",44.88694,-78.75472
"Lutterworth, Leicestershire, England",44.88694,-78.75472
Lyme Regis,50.72654,-2.93477
"Lyme Regis, Dorset, England",50.72654,-2.93477
"Lyme Regis, Dorset, England, Or Scotland",50.72654,-2.93477
"Lyme Regis, England",50.72654,-2.93477
"Lyme Regis, Somerset, England",50.72654,-2.93477
"Lynden, Whatcom, Washington, United States",-29.40006,149.14865
"MacLeod, Scotland",-37.723,145.073
"Mackintosh, Scotland",14.77952,-61.11602
"Maidstone, Kent, England",-37.78035,144.87353
"Maidwell, Northamptonshire, England",52.38622,-0.90488
"Maine, United States",46.65012,-76.26605
"Man, N. Y.",5.41067,16.25066
"Mancetter, Warwickshire, England",52.5703,-1.52744
"Manhattan, New York City, New York, United States",50.85469,4.35683
"Marion, Waupaca, Wisconsin, United States",-35.00423,138.55313
"Mariposa, Victoria, Ontario, Canada",-32.23513,151.92696
"Markham, 1654345, Ontario, Canada",43.86682,-79.2663
"Markham, York County, Ontario, Canada",43.86682,-79.2663
"Markham, York, Canada West, Dominion of Canada",43.86682,-79.2663
"Markham, York, Ontario",43.86682,-79.2663
"Markham, York, Ontario, Canada",43.86682,-79.2663
"Marlborough, Wiltshire, England",-22.81667,149.88333
"Marnheim, Donnersbergkreis, Rheinland-Pfalz, Germany",49.63278,8.04
"Marnheim, Donnersbergkreis, Rhineland-Palatinate, Germany",49.63278,8.04
"Marriot, Somersetshire, England",-33.44295,-70.65887
"Marshfield, Plymouth, Massachusetts, United States",46.30012,-63.06538
"Marston Trussell, Northamptonshire, England",52.46026,-0.9965
"Marth, Rheinland-Pfalz, Germany",51.38333,10
"Maryborough, Ontario, Canada",-37.04562,143.73923
"Maryland, United States",-34.96667,-61.2
"Massac-Séran, Tarn, MIDI-Pyrénées, France",43.66238,1.86054
"Massachusetts, British Colonial America",42.36565,-71.10832
"Massachusetts, United States",42.36565,-71.10832
"Maxton, Roxburghshire, Scotland",55.55,-2.61667
"Medfield, Norfolk County, Massachusetts, United States of America",35.80654,-78.74528
"Medfield, Norfolk District, Massachusetts Colony",35.80654,-78.74528
"Medfield, Norfolk, Massachusetts, United States",35.80654,-78.74528
"Medway, Norfolk County, Massachusetts, United States",-23.75,147.33333
"Medway, Norfolk County, Massachusetts, United States of America",-23.75,147.33333
"Mendon, Norfolk, Massachusetts",47.71159,-3.10487
"Meopham, Kent, England",51.36844,0.36007
"Merthyr Tydfil, Glamorgan, Wales",51.74794,-3.37779
"Merthyr Tydfil, Merthyr Tydfil, Glamorgan, Wales",51.74794,-3.37779
"Messing, Essex, England",5.41242,10.17861
Michigan,14.68359,121.12175
"Michigan, United States of America",14.68359,121.12175
"Middlesbrough, Yorkshire, England",54.57623,-1.23483
"Middlesex, England (St Dunstan and All Saints, Middlesex, England-Baptism)",17.03996,-88.52174
"Middlesex, London, England, United Kingdom",17.03996,-88.52174
"Midlothian, Lothian, Scotland, United Kingdom",-23.88333,146.53333
"Midlothian, Scotland",-23.88333,146.53333
"Mildenhall, Wiltshire, England",52.34446,0.51086
"Milton, Kent, England",-35.31644,150.4361
"Milton, Norfolk, Massachusetts, United States",-35.31644,150.4361
"Minster, Kent, England",51.42174,0.81183
"Minster-On-Sea, Isle of Sheppey, Kent, England",51.39961,0.80549
"Mohawk, Montgomery County, New York, United States of America",33.06819,-93.18517
"Montreal, Quebec, Canada",-27.82301,151.63381
"Montreal, Québec, Canada",-27.82301,151.63381
"Mossbank, Saskatchewan, Canada",49.93336,-105.96786
"Moulton, Northamptonshire, England",42.91681,-79.54961
"Mull, Scotland, United Kingdom",-37.13794,140.72427
"Nafferton, East Riding of Yorkshire, England",54.01965,-0.3919
"Nairn, Nairnshire, Scotland",46.33337,-81.63308
"Nantucket, Nantucket, Massachusetts, United States",-35.31023,138.47212
"Narborough, Leicestershire, England",-52.44147,-74.67815
"Navestock, Essex, England",51.65387,0.22084
Netherlands,36.29923,-89.75119
"Netherlands, Pays-Bas",36.29923,-89.75119
"New Brunswick, Canada",39.94421,-86.52278
"New Jersey, United States",47.19947,-65.20639
"New Westminster, Bc Canada",49.20678,-122.91092
"New Westminster, British Columbia",49.20678,-122.91092
"New Westminster, British Columbia, Canada",49.20678,-122.91092
"New Westminster, Greater Vancouver Regional District, British Columbia, Canada",49.20678,-122.91092
"New Westminster, Metro Vancouver Regional District, British Columbia, Canada",49.20678,-122.91092
New York,40.42169,19.48904
"New York City, New York, United States",40.71427,-74.00597
"New York, New York",40.42169,19.48904
"New York, New York, New York, United States",40.42169,19.48904
"New York, New York, United States",40.42169,19.48904
"New York, United States",40.42169,19.48904
"Newbury, Essex, Massachusetts, United States",-42.71667,146.71667
"Newcastle Upon Tyne, Northumberland, England",54.97328,-1.61396
"Newcastle Upon Tyne, Northumberland, United Kingdom",54.97328,-1.61396
"Newchurch In Pendle, Lancashire, England",53.84975,-2.27185
"Newport Pagnell, Buckinghamshire",52.08731,-0.72218
"Newport Pagnell, Buckinghamshire, England, United Kingdom",52.08731,-0.72218
"Newport, Flanders, France In Exile Or 1746",-37.84427,144.88483
"Newport, Newport County, Rhode Island, United States of America",-37.84427,144.88483
"Newport, Newport, Rhode Island, United States",-37.84427,144.88483
"Newton, Middlesex County, Massachusetts, United States",-35.93091,-58.7739
"Newton, Nottinghamshire, England",-35.93091,-58.7739
"Newton, Rushcliffe Borough, Nottinghamshire, England",-35.93091,-58.7739
"Nicomen Island, Dewdney, British Columbia, Canada",49.16638,-122.11928
"Niederschlettenbach, Südwestpfalz, Rheinland-Pfalz, Deutschland",49.08333,7.85
"Niederschlettenbach, Südwestpfalz, Rhineland-Palatinate, Germany",49.08333,7.85
"Nieuwpoort, Belgium",51.13008,2.75135
Nijmegen,51.8425,5.85278
"Nijmegen, Nijmegen, Gelderland, Netherlands",51.8425,5.85278
"Nord, Nord, Nord-Pas-De-Calais, France",41.63179,48.81335
"Norfolk, England",-29.05958,115.9709
"Norfolk, England, United Kingdom",-29.05958,115.9709
"Norfolk, Ma, Massachusetts, United States",-29.05958,115.9709
"Norfolk, Norfolk, England",-29.05958,115.9709
"Norfolk, Norfolk, England, United Kingdom",-29.05958,115.9709
"North Castle, Westchester, New York, United States",49.29995,-114.23526
"North Kilworth, Leicestershire, England",52.44424,-1.0958
"North Kilworth, Leics",52.44424,-1.0958
North West Arm,-34.05,151.08333
"North West Arm, Cape Breton, Nova Scotia, Canada",-34.05,151.08333
"Northampton, Northamptonshire, England",-28.34994,114.63821
"Northampton, Northamptonshire, England, United Kingdom",-28.34994,114.63821
"Northamptonshire, England",52.25,-0.83333
"Northamptonshire, England Or London, Greater London, England",52.25,-0.83333
"Northamptonshire, England Or White-Lackington, Somersetshire, England",52.25,-0.83333
"Northumberland, England",44.16682,-77.99951
"Norwich, Norfolk",42.9834,-80.59969
"Norwich, Norfolk County, England",42.9834,-80.59969
"Norwich, Norfolk, England",42.9834,-80.59969
"Norwich, Norfolk, England, United Kingdom",42.9834,-80.59969
"Nothweiler, Pirmasens, Rheinland-Pfaltz, Germany",49.06667,7.8
"Nottinghamshire, England",53.16667,-1
"Nottinghamshire, United Kingdom",53.16667,-1
"Nuneaton, Warwickshire, England",52.52323,-1.46523
"Oakwood, Victoria, Ontario, Canada",-43.10975,147.85559
"Ober Breidenbach, Vogelsbergkreis, Hessen, Germany",50.67766,9.23055
"Ohrwege, Ammerland, Lower Saxony, Germany",53.16996,7.96692
"Ohrwege, Zwischenahn, Oldenburg, Germany",53.16996,7.96692
Ombersley,-38.20893,143.88052
Ontario,49.25014,-84.49983
"Ontario, Canada",49.25014,-84.49983
"Ontario, Ontario, Canada",49.25014,-84.49983
"Orange, California, United States",-33.28397,149.10018
"Orange, Orange, Virginia",-33.28397,149.10018
"Orkney Islands, Orkney Isles, Scotland, United Kingdom",44.95015,-62.16529
"Ormskirk, Lancashire, England",53.56685,-2.88178
"Overstone, Northamptonshire, England",-26.14177,150.83967
"Overton, Cheshire, England",-35.5,146.26667
"Padova, Padua, Veneto, Italy",45.40797,11.88586
"Par, Cornwall, England",39.38348,46.10828
"Penhurst, Kent",49.20013,-84.43313
Pennsylvania,50.73741,-3.52306
"Pennsylvania, United States",50.73741,-3.52306
"Pentyrch, Glamorgan, Wales",51.52889,-3.295
"Perth, Perthshire, Scotland",-31.95224,115.8614
"Perthshire, Tayside, Scotland, United Kingdom",56.5,-4
"Peterculter, Aberdeenshire, Scotland",57.09929,-2.26588
"Philadelphia, Pennsylvania, United States",9.86667,-83.01667
"Philadelphia, Philadelphia County, Pennsylvania, United States of America",9.86667,-83.01667
"Philipse Manor, Westchester County, New York, United States of America",41.09565,-73.86458
"Philipse Manor, Westchester, New York, United States",41.09565,-73.86458
"Phillipsburg, Westchester, New York, United States",43.41679,-80.73301
"Piddlehinton, Dorset, England",50.77386,-2.4047
"Plymouth, Devon, England",-35.76781,144.65041
"Plymouth, Plymouth, Massachusetts",-35.76781,144.65041
Poland,45.06681,-76.5494
"Polstead, Suffolk, England",52.00717,0.90236
"Port Dover, Haldimand, Ontario, Canada",42.7834,-80.19966
"Portsmouth, Rockingham, New Hampshire, United States",44.21682,-76.5161
"Poughkeepsie, Dutchess, New York, United States",36.07674,-91.4793
"Powerstock, Dorset, England",50.76355,-2.68649
"Powerstock, Dorset, England, United Kingdom",50.76355,-2.68649
"Pressen, Delitzsch, Sachsen, Germany",51.46682,12.53504
"Preston, Lancashire, England",-41.29208,146.07398
"Prestwold, Leicestershire, England",52.78643,-1.1493
"Prestwold, Leicestershire, England, United Kingdom",52.78643,-1.1493
"Providence, Providence, Rhode Island, United States",-33.56452,146.88523
"Puslinch, Ontario, Canada",43.43038,-80.09082
"Puslinch, Wellington County, Ontario, Canada",43.43038,-80.09082
"Puslinch, Wellington South, Ontario, Canada",43.43038,-80.09082
"Puslinch, Wellington, Ontario, Canada",43.43038,-80.09082
"Putney, London, London, England",-33.82613,151.1063
Qualicum Beach,49.34783,-124.44231
"Qualicum Beach, Vancouver Island, British Columbia, Canada",49.34783,-124.44231
"Quebec, Quebec, Canada Or Germany",-7.3982,-35.27676
"Ranskill, Blyth, Nottinghamshire, England",53.38281,-1.01402
"Raunds, Northamptonshire, England",52.34428,-0.53657
"Ravenstone, Buckinghamshire, England",-34.85768,147.03947
"Red Hook, Dutchess, New York, United States",41.99509,-73.87541
"Renfrewshire, Scotland Or Maine, Colonial America",55.83333,-4.5
"Rhein-Neckar-Kreis, Baden Wuertemberg, Baden Wurttemberg, Allemagne",49.37,8.735
"Rheinland, Prussia",52.41671,-106.50059
"Rhinebeck, Dutchess, New York, United States",41.92676,-73.91264
"Richmond Hill, York, Ontario, Canada",-28.925,153.42083
"Rishton, Lancashire, England",-20.13333,146.53333
"Rochester, Kent",-33.69523,138.48526
"Rochester, Kent, England",-33.69523,138.48526
"Rochester, Maidstone, Kent, England",-33.69523,138.48526
"Rochester, Saint Nicholas At Wade, Kent, England",-33.69523,138.48526
"Rome, Roma, Lazio, Italy",50.01667,4.53333
"Rothersthorpe, Northamptonshire, England",52.20576,-0.95779
"Rothley, Leicestershire, England",55.18333,-1.91667
"Rothwell, Northamptonshire, England",-27.21433,153.04676
"Roxburghshire, Scotland",55.5,-2.5
"Roxbury, Massachusetts",46.71685,-64.09873
"Roxbury, Massachusetts Colony",46.71685,-64.09873
"Roxbury, Massachusetts of Brookline, Massachusetts",46.71685,-64.09873
"Roxbury, Norfolk, Massachusetts",46.71685,-64.09873
"Roxbury, Norfolk, Massachusetts, United States",46.71685,-64.09873
"Roxbury, Suffolk, Massachusetts",46.71685,-64.09873
"Roxbury, Suffolk, Massachusetts, British Colonial America",46.71685,-64.09873
"Roxbury, Suffolk, Massachusetts, Colony",46.71685,-64.09873
"Roxbury, Suffolk, Massachusetts, United States",46.71685,-64.09873
"Royal Oak, Oakland, Michigan, United States",-30.55238,142.50799
"Rugby, Warwickshire, England",-34.38333,149.01667
"Rumbach, Sudwestpfalz, Rheinland-Pfalz, Germany",49.0966,7.78765
"Rumbach, Südwestpfalz, Rhineland-Palatinate, Germany",49.0966,7.78765
Russia,40.53254,44.71924
"Rutherglen, Lanarkshire, Scotland",-36.0543,146.46212
"Rutland, Leicestershire, England, United Kingdom",-23.89226,147.63615
"Rutland, Or Burghley, Northampton, England",-23.89226,147.63615
"Saddington, Leics",52.52122,-1.03175
"Saint Andrew, Norfolk, England",13.23986,-59.5783
"Saint Georges, South Claines, Worcestershire, England",3.88333,-51.83333
Saint John the Baptist,39.05825,-76.99589
"Saint John, New Brunswick",13.17581,-59.50303
"Saint John, New Brunswick, Canada",13.17581,-59.50303
"Saint Margaret, Ipswich, Suffolk, England",52.40491,1.39865
"Saint Marks, Culpeper, Virginia",13.17957,-59.46035
"Saint Mary, Leicestershire, England",46.38344,-64.88206
"Saint Nicholas, Rochester, Kent, England",13.27801,-59.58939
"Salem, Essex County, Massachusetts, United States",-34.69069,135.7833
"Salem, Essex, Massachusetts",-34.69069,135.7833
"Salem, Essex, Massachusetts, United States",-34.69069,135.7833
"Salem, Salem, New Jersey, United States",-34.69069,135.7833
"San Juan, Puerto Rico, United States",-28.03992,-55.85553
"Sandford, Fifeshire, Schotland",-42.93333,147.5
"Sandy Springs, Fulton County, Georgia, United States of America",-35.51873,138.55538
"Sandy Springs, Fulton, Georgia, United States",-35.51873,138.55538
Saskatchewan,50.16722,-100.00446
"Saskatchewan, Saskatchewan, Canada",50.16722,-100.00446
"Saskatchewan, Swathmore, Saskatchewan, Canada",50.16722,-100.00446
"Saskatoon, Saskatchewan, Canada",52.13238,-106.66892
"Saxham, Suffolk, England",18.3745,-78.2447
"Scaitcliffe, Lancashire, England",53.74898,-2.3705
"Scaitcliffe, Lancashire, England, United Kingdom",53.74898,-2.3705
"Scaitcliffe, Todmorden, Lancashire, England",53.74898,-2.3705
"Schluchtern, Germany",49.1471,9.10187
"Schluchtern, Heilbronn, Baden-Wuerttemberg, Germany",49.1471,9.10187
Schlüchtern,50.34891,9.52532
"Schlüchtern, Hessen, Allemagne",50.34891,9.52532
"Schlüchtern, Main-Kinzig-Kreis, Hessen, Allemagne",50.34891,9.52532
"Schoharie, Schoharie, New York Colony, United States",42.66591,-74.30958
"Schweigern, Baden, Germany",49.49392,9.66889
"Scituate, Plymouth, Massachusetts, United States",42.19593,-70.72587
"Scot, Strathclyde, Scotland, United Kingdom",46.42628,9.20318
Scotland,17.56667,-88.51667
"Scotland, Scotland, United Kingdom",17.56667,-88.51667
"Scotland, United Kingdom",17.56667,-88.51667
"Scott, Kindersley Census Division, Saskatchewan, Canada",-77.84891,166.76624
"Seattle, King, Washington",20.71951,-103.37311
"Sedgeberrow, Worcestershire, England, United Kingdom",52.04561,-1.96642
"Selchenbach, Kusel, Rheinland-Pfalz, Germany",49.5,7.3
"Shalbourne, Wiltshire, England",51.36358,-1.55053
"Sharnbrook, Bedford, England",52.22606,-0.54425
"Shearsby, Leicestershire, England",52.51245,-1.08318
"Shearsby, Leics",52.51245,-1.08318
"Sheerness, Kent, England",51.48342,-111.68506
"Shelford, Nottinghamshire, England",-38.01667,143.96667
"Sherborne, Dorset, England",-30.49622,150.45025
"Shrewsbury, Shropshire, England, United Kingdom",45.78339,-74.28252
"Sieradz, Lodzkie, Poland",51.59584,18.73023
"Simcoe County, Ontario, Canada",44.41681,-79.83295
"Simcoe, Ontario, Canada",42.8334,-80.29967
"Somerset, England",-34.5,138.81667
"Somerset, Somerset, England, United Kingdom",-34.5,138.81667
"Somerset, United Kingdom",-34.5,138.81667
"Somme, Somme, Picardie, France",-28.78719,151.81473
"South Croxton, Leicestershire, England",52.6852,-0.9806
"South Perrott, Dorset, England, United Kingdom",50.85818,-2.75127
"South Petherton, Somerset, England",50.94829,-2.80708
"South Petherton, South Somerset District, Somerset, England",50.94829,-2.80708
"Southampton, England",-27.57471,147.75866
"Southdean, Roxburghshire, Scotland",55.36667,-2.58333
"Southend, Argyllshire, Scotland",-23.75634,151.31049
"Southwick, Hampshire, England",-19.85,145.63333
"Southwick, Hampshire, England, United Kingdom",-19.85,145.63333
"Spitalfields, London, England",51.5202,-0.07436
"Springfield, Hmpd., Massachusetts, United States",-35.26667,138.86667
"Staffordshire, England",52.83333,-2
"Stamford, Lincolnshire, England",-21.26667,143.81667
"Standish, Lancashire, England",-26.388,152.1174
"Stanley, Lasboro, Gloucestershire, England",-40.76064,145.29555
"Stanwick, Northamptonshire, England",52.33198,-0.56348
"Staten Island, Richmond, New York, United States",40.56233,-74.13986
"Steinbach, Hessen, Germany",-62.2,-58.93333
"Stirling Castle, Stirlingshire, Scotland",56.12366,-3.94762
"Stirling, Central, Scotland, United Kingdom",-35.0022,138.71956
"Stirling, Stirlingshire, Scotland",-35.0022,138.71956
"Stockhausen, Burgenlandkreis, Sachsen-Anhalt, Germany",52.32191,8.58699
"Stone Arabia, Montgomery County, New York, United States of America",42.95368,-74.55847
"Stone Arabia, Montgomery, New York",42.95368,-74.55847
"Stonington, New London, Connecticut, United States",-20.48333,145.48334
"Storrington, Frontenac, Ontario, Canada",50.91765,-0.45473
"Stourpaine, Dorset, England",50.88464,-2.19797
"Strasburg, Uecker-Randow, Mecklenburg-Vorpommern, Germany",-23.01667,146.01667
"Strichen, Aberdeenshire, Scotland",47.46115,8.03432
"Sturminster Marshall, Dorset, England",50.79968,-2.07615
"Sturminster Newton, Dorset, England",50.92681,-2.30515
"Sturton, County Nottinghamshire, England, United Kingdom",53.3,-0.65
"Sturton, Nottinghamshire, England",53.3,-0.65
"Stuttgart, Baden-Württemberg, Germany",48.78232,9.17702
"Suffolk County, Massachusetts, United States",42.3555,-71.06575
"Suffolk, Roxbury, Massachusetts, United States",-35.05,150.53333
"Sulgrave Manor, Northamptonshire, England",38.71706,-77.10081
"Surrey, England",-28.38333,149.63333
"Surrey, Metro Vancouver Regional District, British Columbia, Canada",-28.38333,149.63333
"Surry, England",37.13793,-76.83524
"Sussex, England, United Kingdom",-31.41761,-64.18313
"Sutherland, Highlands, Scotland, United Kingdom",17.11241,-61.88007
"Sutton, Cheshire, England",-35.73333,143
"Sutton, Surrey, England",-35.73333,143
"Swansea, Wales",-42.12284,148.07434
"Swardeston, Norfolk, England",52.57628,1.24783
"Swardeston, Norfolk, England, United Kingdom",52.57628,1.24783
"Swardeston, Norfolk, England.",52.57628,1.24783
"Sydney, New South Wales, Australia",-33.86785,151.20732
"Sydney, New South Wales, Australie",-33.86785,151.20732
"Tacolneston, Norfolk, England",52.50984,1.15686
"Tarradale, Ross Cromarty, Scotland",-30.63043,116.0517
"Tarrytown, Westchester, New York, United States",28.555,-82.05453
"Taunton, Bristol, Massachusetts, United States",-24.42054,151.82177
"Tavistock, Devon, England - Jaystock",-33.22243,119.80273
"Thaxted, Essex, England",52.96673,-104.60097
"Thaxted, Essex, England, United Kingdom",52.96673,-104.60097
"Thaxted, Uttlesford District, Essex, England",52.96673,-104.60097
"Thornbury, South Gloucestershire Unitary Authority, Gloucestershire, England",-35.75,146.65
Thorpe Mandeville,52.10027,-1.22701
"Thorpe Mandeville, Northamptonshire, England",52.10027,-1.22701
"Thrapston, Northamptonshire, England",52.39675,-0.5392
"Threapwood, Cheshire, England",53,-2.83333
"Thurlaston, Leicestershire",52.33526,-1.31475
"Thurlaston, Leicestershire, England",52.33526,-1.31475
"Thurlaston, Leicestershire, England, United Kingdom",52.33526,-1.31475
"Timsbury, Somerset, England",-37.90254,140.77617
"Tintinhull, Somerset, England",-35.09875,149.20064
"Tinwell, Rutland Unitary Authority, Rutland, England",52.64629,-0.51498
"Todmorden, Yorkshire, England",-27.14091,134.7495
"Tomasze, Mazowieckie, Poland",52.96954,21.65065
"Tomaszów Mazowiecki, Lodzkie, Poland",51.53131,20.00855
"Tonbridge, Kent",51.19532,0.27363
"Torcastle, Inverness-Shire, Scotland",56.86667,-5.06667
"Toronto, Ontario",-33,151.6
"Toronto, Ontario, Canada",-33,151.6
"Toronto, Toronto Municipality, Ontario, Canada",-33,151.6
"Toronto, York, Ontario, Canada 427 Quebec Ave",-33,151.6
"Towersey, Buckinghamshire, England",51.73981,-0.93135
"Tredegar, Monmouthshire, Wales",-36.94587,149.03637
"Trevalga, Cornwall, England",50.66941,-4.7044
"Tring, Dacorum Borough, Hertfordshire, England",46.11677,-70.96575
"Tugford, Shropshire, England, United Kingdom",52.48058,-2.6535
"Tuxford, Nottinghamshire, England, United Kingdom",50.574,-105.581
"Tuxford, Nottinghamshire, Englandburied At Saint Nicholas Church Along With Her Husband",50.574,-105.581
"Tynemouth, Northumberland, England",55.01788,-1.42559
"Tynemouth, Northumberland, United Kingdom",55.01788,-1.42559
"Union City, Berks, Pennsylvania, United States",35.48786,-93.54796
United Kingdom,25.22324,55.15977
United States,39.76,-98.5
Unknown,25.85106,88.24131
"Untergriesbach, Passau Niederbayern, Bayern, Germany",48.31667,13.58333
Upper Canada,44.05502,-79.48201
"Urie, Fetterose (Kincardineshire) Scotland",41.31606,-110.33627
"Urray, Ross and Cromarty, Scotland",57.53333,-4.48333
"Urray, Scotland, United Kingdom",57.53333,-4.48333
"Uxbridge, Ontario, Canada",-42.773,146.86864
"Vaduz, Liechtenstein",47.14151,9.52154
"Vancouver, British Columbia",49.24966,-123.11934
"Vancouver, British Columbia, Canada",49.24966,-123.11934
"Vancouver, Greater Vancouver Regional District, British Columbia, Canada",49.24966,-123.11934
"Vaughan, York, Ontario, Canada",-37.15891,144.21479
"Victoria, British Columbia, Canada",41.34085,19.83152
"Victoria, Ontario, Canada",41.34085,19.83152
"Walcote, Leicestershire",52.44756,-1.16503
"Warmsworth, Yorkshire, England",53.49696,-1.18211
"Watertown, Middlesex, Massachusetts, United States",51.38337,-105.26786
"Weedon Bec, Northamptonshire, England",52.22955,-1.08371
"Weikersheim, Württemberg, Deutschland",49.47866,9.89977
"Weinheim, All",49.73763,8.06611
"Weinheim, Alzey-Worms, Rheinland-Pfalz, Germany",49.73763,8.06611
"Weinheim, Baden Wurttemberg, Allemagne",49.73763,8.06611
"Weinheim, Baden, Germany",49.73763,8.06611
"Weinheim, Rhein-Neckar-Kreis, Baden-Wuerttemberg, Germany",49.73763,8.06611
"Welford, Northamptonshire, England",-25.11667,143.71667
"Wellington County, Ontario, Canada",43.8334,-80.49969
"Wellington, Ontario, Canada",-35.35,139.38333
"West Bridgford, Nottinghamshire, England",52.92979,-1.12537
